order_id,item_id,customer_id,quantity,price,order_date,location,delivery_time
544,4,730,1,8.99,2025-05-14,Chicago,45
545,3,758,1,11.49,2025-03-03,Dallas,22
546,4,107,3,26.97,2025-02-01,Dallas,29
547,1,556,1,12.99,2024-12-30,Miami,36
548,4,987,1,8.99,2025-02-14,Miami,37
549,4,750,2,17.98,2025-04-24,Dallas,23
550,3,778,3,34.47,2025-05-01,Atlanta,42
551,3,989,3,34.47,2025-04-29,Miami,44
552,5,960,2,9.98,2025-05-13,Atlanta,41
553,2,799,2,21.98,2025-03-28,New York,16
554,4,3,2,17.98,2025-05-23,Dallas,24
555,2,563,3,32.97,2025-03-03,Atlanta,28
556,4,768,2,17.98,2025-02-17,Chicago,43
557,4,285,2,17.98,2025-01-17,Chicago,23
558,4,880,3,26.97,2025-02-08,Chicago,27
559,2,348,2,21.98,2025-05-28,Miami,16
560,4,710,2,17.98,2025-02-11,Chicago,22
561,5,426,1,4.99,2025-04-20,New York,21
562,3,565,2,22.98,2025-04-21,Miami,18
563,2,41,2,21.98,2025-02-24,Dallas,29
564,3,931,1,11.49,2025-02-27,Miami,44
565,5,92,1,4.99,2025-05-27,Dallas,21
566,5,716,3,14.97,2025-06-13,Atlanta,16
567,2,201,3,32.97,2025-06-13,Atlanta,39
568,2,104,3,32.97,2025-04-29,New York,34
569,2,720,3,32.97,2025-04-06,Atlanta,29
570,4,784,2,17.98,2025-01-15,Miami,21
571,5,957,1,4.99,2025-05-08,Chicago,20
572,1,77,2,25.98,2025-02-27,Atlanta,39
573,5,785,1,4.99,2025-06-25,New York,43
574,2,649,2,21.98,2025-01-20,Miami,16
575,2,722,1,10.99,2025-05-13,Atlanta,23
576,2,551,1,10.99,2025-05-22,Atlanta,25
577,4,877,3,26.97,2025-03-12,Atlanta,36
578,1,314,3,38.97,2025-03-14,Miami,19
579,3,608,3,34.47,2025-06-08,Atlanta,38
580,3,703,3,34.47,2025-06-19,Atlanta,22
581,3,642,1,11.49,2025-03-05,Miami,44
582,1,104,2,25.98,2025-06-03,Atlanta,18
583,1,245,1,12.99,2025-02-12,Atlanta,31
584,3,720,1,11.49,2025-02-04,New York,37
585,3,547,3,34.47,2025-06-03,Atlanta,20
586,3,783,1,11.49,2025-06-16,Atlanta,15
587,3,791,3,34.47,2025-06-04,New York,27
588,2,174,2,21.98,2025-01-18,Chicago,37
589,5,720,3,14.97,2025-02-02,Chicago,15
590,1,187,3,38.97,2025-03-18,Miami,44
591,3,920,2,22.98,2025-04-15,New York,44
592,4,707,1,8.99,2025-02-28,Miami,44
593,1,180,1,12.99,2025-06-20,New York,35
594,1,454,2,25.98,2025-03-17,Miami,39
595,1,880,1,12.99,2025-05-26,New York,19
596,1,207,2,25.98,2025-03-07,Miami,38
597,3,471,2,22.98,2025-05-03,New York,39
598,3,323,2,22.98,2025-06-11,Chicago,22
599,3,2,2,22.98,2025-06-21,Atlanta,17
600,2,515,1,10.99,2025-01-08,Atlanta,16
601,5,950,2,9.98,2025-01-23,Chicago,35
602,2,394,1,10.99,2025-04-13,Dallas,28
603,4,466,3,26.97,2025-01-01,Dallas,40
604,4,81,1,8.99,2025-05-23,Miami,15
605,2,905,3,32.97,2025-05-21,Chicago,41
606,3,210,2,22.98,2025-01-30,New York,42
607,3,622,1,11.49,2025-06-20,Dallas,38
608,3,618,2,22.98,2025-04-14,New York,19
609,4,876,2,17.98,2025-06-15,Miami,32
610,1,86,2,25.98,2025-04-24,Miami,45
611,4,643,1,8.99,2025-02-28,Dallas,21
612,2,424,1,10.99,2025-01-23,Miami,31
613,5,699,1,4.99,2025-03-13,Atlanta,23
614,4,930,3,26.97,2025-03-05,New York,43
615,4,469,2,17.98,2025-06-03,Chicago,36
616,2,185,2,21.98,2025-02-22,Dallas,26
617,4,970,1,8.99,2025-03-06,Atlanta,19
618,1,172,3,38.97,2025-02-09,Dallas,37
619,3,945,3,34.47,2025-01-11,New York,18
620,2,267,3,32.97,2025-04-07,Atlanta,37
621,2,425,3,32.97,2025-01-07,Chicago,27
622,1,99,3,38.97,2025-04-18,New York,33
623,5,751,3,14.97,2025-04-04,New York,27
624,2,657,2,21.98,2025-02-14,New York,30
625,4,572,1,8.99,2025-01-25,Chicago,21
626,5,907,3,14.97,2025-02-01,Miami,22
627,3,369,3,34.47,2025-01-25,New York,21
628,5,51,1,4.99,2025-06-29,New York,32
629,1,483,2,25.98,2025-05-11,Chicago,21
630,4,688,3,26.97,2025-04-02,Miami,39
631,4,718,1,8.99,2025-05-17,Chicago,32
632,2,442,3,32.97,2025-05-13,Dallas,33
633,4,49,1,8.99,2025-06-10,Dallas,26
634,3,605,1,11.49,2025-06-05,Chicago,32
635,1,564,2,25.98,2025-02-07,Atlanta,36
636,5,731,2,9.98,2025-04-21,Miami,25
637,2,772,2,21.98,2025-03-13,Dallas,36
638,1,181,3,38.97,2025-05-30,Chicago,33
639,5,635,2,9.98,2025-04-10,Atlanta,26
640,3,434,1,11.49,2025-04-16,Atlanta,44
641,5,674,1,4.99,2025-01-22,Miami,32
642,1,205,3,38.97,2025-03-21,Chicago,39
643,1,853,2,25.98,2025-02-21,Chicago,30
644,5,284,3,14.97,2025-02-10,Dallas,17
645,3,929,1,11.49,2025-04-28,Atlanta,17
646,1,966,3,38.97,2025-01-25,New York,42
647,4,97,1,8.99,2025-02-11,New York,44
648,1,592,3,38.97,2025-01-25,Miami,23
649,1,645,2,25.98,2025-06-07,Chicago,44
650,4,499,2,17.98,2025-01-31,Chicago,43
651,3,129,3,34.47,2025-06-02,Dallas,39
652,5,422,1,4.99,2025-05-05,Atlanta,39
653,4,305,3,26.97,2025-03-08,Atlanta,41
654,1,241,1,12.99,2024-12-29,Atlanta,18
655,2,391,1,10.99,2025-04-16,Atlanta,32
656,4,280,3,26.97,2025-03-10,Atlanta,38
657,2,48,2,21.98,2025-02-25,Dallas,20
658,5,346,1,4.99,2025-05-11,Atlanta,24
659,1,613,1,12.99,2025-02-21,Chicago,20
660,2,650,2,21.98,2025-05-26,Chicago,40
661,5,183,3,14.97,2025-03-01,Atlanta,15
662,4,562,2,17.98,2025-06-02,Miami,27
663,3,830,2,22.98,2025-06-08,Atlanta,15
664,5,600,3,14.97,2025-05-27,Miami,19
665,3,505,3,34.47,2025-05-05,Atlanta,23
666,4,33,3,26.97,2025-04-20,Dallas,45
667,1,653,2,25.98,2025-05-20,Atlanta,43
668,1,998,1,12.99,2025-05-16,Dallas,16
669,5,512,1,4.99,2025-03-11,Miami,25
670,5,326,2,9.98,2024-12-30,Chicago,42
671,5,564,2,9.98,2025-05-04,Dallas,26
672,1,756,3,38.97,2025-02-20,Chicago,15
673,1,457,3,38.97,2025-01-29,Dallas,41
674,1,136,1,12.99,2024-12-29,Chicago,26
675,4,29,1,8.99,2025-04-19,New York,24
676,4,620,2,17.98,2025-05-16,Atlanta,37
677,4,835,2,17.98,2025-04-17,Miami,35
678,3,924,1,11.49,2025-05-01,Chicago,36
679,4,702,1,8.99,2025-05-13,Chicago,41
680,3,77,1,11.49,2025-01-06,Miami,30
681,4,301,2,17.98,2025-06-26,Chicago,17
682,5,843,2,9.98,2025-01-15,Miami,31
683,3,896,1,11.49,2025-01-05,Chicago,45
684,4,409,3,26.97,2025-03-04,New York,22
685,2,675,3,32.97,2025-04-20,Chicago,43
686,4,579,3,26.97,2025-05-11,Dallas,43
687,3,749,3,34.47,2025-03-31,Dallas,38
688,5,189,1,4.99,2025-05-30,Atlanta,23
689,5,878,3,14.97,2025-04-18,Miami,37
690,4,127,3,26.97,2025-02-19,Atlanta,32
691,1,779,2,25.98,2025-02-01,Miami,29
692,4,371,2,17.98,2025-06-16,New York,16
693,5,59,1,4.99,2025-03-18,New York,17
694,4,481,3,26.97,2025-06-22,Dallas,27
695,4,601,2,17.98,2025-04-01,Atlanta,43
696,1,761,1,12.99,2025-04-09,New York,28
697,4,830,3,26.97,2025-04-29,New York,20
698,4,195,3,26.97,2025-01-07,Atlanta,23
699,2,280,3,32.97,2025-04-01,Miami,25
700,3,494,2,22.98,2025-01-01,Chicago,25
701,3,182,2,22.98,2025-04-12,Chicago,41
702,4,334,3,26.97,2025-05-09,Miami,24
703,1,985,2,25.98,2025-04-11,Atlanta,36
704,2,112,1,10.99,2025-01-26,Atlanta,34
705,2,758,1,10.99,2025-05-05,Atlanta,40
706,3,561,3,34.47,2025-04-21,Dallas,19
707,2,4,3,32.97,2025-06-07,Atlanta,23
708,4,271,1,8.99,2025-06-16,Miami,31
709,4,770,1,8.99,2025-05-08,New York,36
710,3,346,3,34.47,2025-02-10,Dallas,21
711,5,290,1,4.99,2025-01-12,Atlanta,44
712,2,667,3,32.97,2025-03-05,New York,24
713,2,849,2,21.98,2024-12-29,New York,23
714,3,39,3,34.47,2025-01-27,Chicago,40
715,3,408,2,22.98,2025-04-16,Chicago,24
716,4,169,2,17.98,2025-03-19,Atlanta,38
717,5,946,2,9.98,2025-05-10,Atlanta,16
718,1,524,3,38.97,2025-04-02,Atlanta,44
719,3,784,3,34.47,2025-04-16,New York,20
720,1,631,2,25.98,2025-02-02,Miami,34
721,1,374,3,38.97,2025-03-31,Dallas,41
722,1,227,1,12.99,2025-04-17,Chicago,19
723,1,109,1,12.99,2025-04-15,Miami,28
724,2,335,3,32.97,2025-06-08,New York,26
725,1,490,1,12.99,2025-03-05,Atlanta,38
726,3,344,2,22.98,2025-06-29,Miami,33
727,5,51,3,14.97,2025-01-02,Dallas,45
728,1,509,2,25.98,2025-01-28,Miami,27
729,4,313,2,17.98,2025-01-08,Atlanta,45
730,1,801,2,25.98,2025-03-25,Chicago,38
731,2,470,1,10.99,2025-06-02,Chicago,20
732,4,510,3,26.97,2025-01-16,Dallas,44
733,5,955,1,4.99,2025-04-06,Atlanta,21
734,4,164,3,26.97,2025-02-23,Dallas,37
735,3,354,2,22.98,2025-05-27,New York,31
736,5,938,3,14.97,2025-06-18,Atlanta,19
737,5,75,1,4.99,2025-01-07,Dallas,45
738,5,977,2,9.98,2025-05-19,Miami,39
739,5,256,3,14.97,2025-02-07,Dallas,18
740,1,662,2,25.98,2025-02-15,Chicago,30
741,3,634,1,11.49,2025-04-01,Chicago,35
742,3,227,2,22.98,2025-02-26,Chicago,23
743,4,370,3,26.97,2025-02-05,Chicago,21
744,4,321,2,17.98,2025-02-10,New York,36
745,2,908,3,32.97,2025-02-16,Miami,43
746,3,179,2,22.98,2025-06-07,New York,43
747,3,635,2,22.98,2025-06-17,Miami,41
748,2,651,2,21.98,2025-01-22,New York,17
749,5,562,3,14.97,2025-06-29,Dallas,19
750,2,430,2,21.98,2025-04-18,New York,38
751,3,735,2,22.98,2025-02-16,Dallas,38
752,2,491,2,21.98,2025-05-21,Chicago,24
753,3,228,1,11.49,2025-03-03,Atlanta,31
754,4,325,1,8.99,2025-06-14,Dallas,19
755,1,197,2,25.98,2025-05-15,Chicago,38
756,2,112,1,10.99,2025-01-21,New York,41
757,5,184,2,9.98,2025-06-18,Dallas,37
758,2,143,3,32.97,2025-05-20,Dallas,34
759,4,419,2,17.98,2025-01-19,Miami,34
760,4,398,1,8.99,2025-01-10,Atlanta,39
761,5,108,3,14.97,2025-03-14,Atlanta,43
762,1,81,2,25.98,2025-05-06,Miami,25
763,3,621,1,11.49,2025-02-07,Miami,27
764,1,43,2,25.98,2025-06-24,Miami,29
765,4,343,2,17.98,2025-06-10,New York,38
766,4,49,2,17.98,2025-04-13,Chicago,16
767,2,200,3,32.97,2025-03-11,Chicago,22
768,4,478,1,8.99,2025-05-12,Atlanta,31
769,4,591,3,26.97,2025-04-27,Atlanta,26
770,1,969,2,25.98,2025-04-22,Dallas,40
771,3,952,2,22.98,2025-05-08,Chicago,30
772,4,979,3,26.97,2025-03-01,Dallas,41
773,3,318,2,22.98,2025-04-06,Atlanta,33
774,1,332,1,12.99,2025-03-23,Dallas,38
775,5,646,2,9.98,2025-06-16,Atlanta,45
776,5,615,3,14.97,2025-03-18,Dallas,44
777,2,821,2,21.98,2025-02-03,Chicago,18
778,2,436,2,21.98,2025-04-11,New York,37
779,5,464,3,14.97,2025-01-28,New York,24
780,3,63,2,22.98,2025-02-13,Miami,36
781,2,210,3,32.97,2025-01-22,Atlanta,44
782,5,511,3,14.97,2025-06-15,Atlanta,16
783,5,583,1,4.99,2025-03-02,New York,22
784,3,650,1,11.49,2025-05-12,Chicago,26
785,4,464,3,26.97,2025-02-26,Atlanta,36
786,5,437,3,14.97,2025-04-30,Chicago,34
787,2,966,1,10.99,2025-03-25,Dallas,42
788,5,891,1,4.99,2025-01-07,New York,36
789,2,213,1,10.99,2025-01-22,Atlanta,19
790,2,766,2,21.98,2025-01-12,Dallas,43
791,3,976,1,11.49,2025-04-17,Atlanta,43
792,2,961,1,10.99,2025-01-28,Chicago,32
793,1,519,1,12.99,2025-02-22,Dallas,45
794,5,354,1,4.99,2025-02-02,Miami,23
795,4,75,3,26.97,2025-02-17,Dallas,22
796,3,313,1,11.49,2025-03-18,Chicago,33
797,1,943,3,38.97,2025-01-19,Atlanta,25
798,5,848,2,9.98,2025-04-13,Miami,38
799,5,302,2,9.98,2025-06-08,Atlanta,38
800,1,867,1,12.99,2025-05-09,Atlanta,43
801,2,67,3,32.97,2025-01-23,Chicago,31
802,3,205,1,11.49,2025-05-03,Miami,17
803,5,442,2,9.98,2025-02-13,Dallas,35
804,3,18,3,34.47,2025-06-08,Miami,32
805,4,942,1,8.99,2025-01-29,Atlanta,28
806,5,547,3,14.97,2025-05-16,Atlanta,28
807,1,606,3,38.97,2025-02-17,Miami,43
808,1,289,1,12.99,2025-02-15,Miami,28
809,1,298,1,12.99,2025-02-11,New York,23
810,5,815,2,9.98,2025-04-12,Atlanta,30
811,4,119,1,8.99,2025-04-24,Atlanta,30
812,2,447,1,10.99,2025-01-18,New York,44
813,3,191,2,22.98,2025-04-09,Chicago,34
814,3,830,3,34.47,2025-05-20,Atlanta,30
815,4,366,3,26.97,2025-03-03,Atlanta,27
816,4,687,1,8.99,2025-02-10,Miami,20
817,4,827,2,17.98,2025-03-16,New York,21
818,3,142,2,22.98,2025-02-13,Miami,17
819,4,270,1,8.99,2025-02-22,Chicago,26
820,2,265,1,10.99,2025-04-06,Miami,23
821,5,420,2,9.98,2025-03-14,Miami,16
822,5,169,2,9.98,2025-05-26,Chicago,44
823,4,987,3,26.97,2025-02-06,Atlanta,29
824,2,600,3,32.97,2025-04-23,Chicago,29
825,5,749,3,14.97,2025-05-21,New York,33
826,4,975,1,8.99,2025-03-14,Atlanta,38
827,4,392,2,17.98,2025-01-27,Miami,44
828,1,35,2,25.98,2025-02-19,Miami,23
829,5,338,3,14.97,2025-05-26,New York,36
830,1,603,1,12.99,2025-02-11,Dallas,15
831,3,441,1,11.49,2025-02-19,Dallas,28
832,1,291,3,38.97,2025-05-15,Chicago,22
833,1,895,1,12.99,2025-04-23,Dallas,40
834,4,793,1,8.99,2025-04-21,Chicago,33
835,3,353,2,22.98,2025-05-28,Dallas,18
836,3,865,2,22.98,2025-02-07,Chicago,45
837,5,621,3,14.97,2025-04-22,Dallas,37
838,1,917,1,12.99,2025-02-01,Miami,22
839,2,155,3,32.97,2025-02-09,Chicago,41
840,2,572,2,21.98,2025-06-11,Atlanta,19
841,2,255,1,10.99,2025-03-13,Dallas,42
842,5,591,1,4.99,2025-01-20,Miami,28
843,5,412,3,14.97,2024-12-30,Miami,41
844,3,19,2,22.98,2025-01-08,New York,20
845,3,912,2,22.98,2025-05-12,Chicago,32
846,4,806,2,17.98,2025-06-03,Atlanta,21
847,1,631,1,12.99,2025-05-02,Atlanta,25
848,5,634,2,9.98,2025-03-11,Chicago,41
849,2,779,1,10.99,2025-01-06,Chicago,22
850,1,61,2,25.98,2025-01-14,Atlanta,17
851,3,131,3,34.47,2025-01-21,Atlanta,22
852,3,626,1,11.49,2025-06-06,Atlanta,19
853,5,499,3,14.97,2025-01-14,New York,22
854,5,481,1,4.99,2025-06-15,Dallas,25
855,5,58,3,14.97,2025-02-24,Atlanta,30
856,1,810,2,25.98,2025-02-15,Chicago,37
857,5,931,2,9.98,2025-05-27,Atlanta,40
858,2,605,3,32.97,2025-03-19,Atlanta,29
859,2,58,3,32.97,2025-01-13,Miami,20
860,4,977,1,8.99,2024-12-31,Miami,23
861,1,818,2,25.98,2025-05-28,Atlanta,21
862,3,342,3,34.47,2025-02-05,Chicago,45
863,3,597,1,11.49,2025-02-03,Chicago,38
864,5,963,1,4.99,2025-05-21,Atlanta,37
865,1,237,2,25.98,2025-01-05,Miami,22
866,2,362,2,21.98,2025-04-06,Dallas,15
867,2,307,1,10.99,2025-01-07,Atlanta,33
868,1,755,1,12.99,2025-06-01,Dallas,42
869,1,962,3,38.97,2025-06-17,Miami,31
870,2,616,3,32.97,2025-06-20,Chicago,24
871,5,980,1,4.99,2025-04-10,Chicago,45
872,2,735,3,32.97,2025-01-09,Atlanta,43
873,2,390,1,10.99,2025-01-30,Miami,33
874,1,951,3,38.97,2025-05-27,Chicago,45
875,3,955,2,22.98,2025-02-09,Dallas,19
876,2,218,2,21.98,2025-05-09,Chicago,24
877,5,718,1,4.99,2025-02-14,Chicago,15
878,1,99,1,12.99,2025-01-06,Chicago,18
879,5,855,3,14.97,2025-02-05,Atlanta,35
880,2,901,3,32.97,2025-06-27,Atlanta,26
881,2,763,1,10.99,2025-05-08,Miami,32
882,2,477,2,21.98,2025-04-05,New York,42
883,2,734,3,32.97,2025-02-20,New York,36
884,2,830,3,32.97,2025-06-01,Miami,23
885,2,260,3,32.97,2025-02-21,Dallas,38
886,3,91,2,22.98,2025-06-04,New York,41
887,5,869,3,14.97,2025-06-22,New York,35
888,4,989,2,17.98,2025-02-07,Dallas,16
889,2,386,1,10.99,2025-01-23,Miami,38
890,4,772,1,8.99,2025-04-29,Chicago,24
891,4,343,3,26.97,2025-06-23,Atlanta,40
892,2,569,3,32.97,2025-05-23,Dallas,27
893,3,950,3,34.47,2025-03-09,New York,41
894,3,100,1,11.49,2025-06-08,Dallas,15
895,3,353,3,34.47,2025-01-18,Chicago,28
896,1,51,1,12.99,2025-04-07,New York,35
897,5,813,3,14.97,2025-03-30,Miami,22
898,5,858,2,9.98,2025-05-19,Dallas,22
899,3,456,3,34.47,2025-02-01,Atlanta,18
900,1,976,1,12.99,2025-02-14,Chicago,40
901,3,996,1,11.49,2025-05-08,Miami,42
902,1,676,1,12.99,2025-05-18,Dallas,22
903,5,995,1,4.99,2025-06-09,Chicago,38
904,2,36,2,21.98,2025-05-10,Chicago,36
905,3,942,3,34.47,2025-01-05,Atlanta,44
906,1,279,2,25.98,2025-05-02,Atlanta,41
907,3,947,1,11.49,2025-02-23,New York,34
908,4,697,1,8.99,2025-06-15,Dallas,35
909,2,478,2,21.98,2025-05-24,Miami,36
910,5,119,3,14.97,2025-01-27,Chicago,23
911,2,176,2,21.98,2025-05-06,Chicago,17
912,4,571,1,8.99,2025-02-25,New York,28
913,2,270,2,21.98,2025-02-05,Miami,43
914,2,158,3,32.97,2025-06-20,Atlanta,20
915,3,321,3,34.47,2025-05-18,Chicago,15
916,2,175,2,21.98,2025-02-04,Atlanta,39
917,2,27,3,32.97,2025-02-06,Miami,36
918,1,766,1,12.99,2025-03-29,Dallas,38
919,3,921,1,11.49,2025-01-05,Dallas,30
920,5,349,2,9.98,2025-03-29,New York,16
921,5,651,3,14.97,2025-04-29,Chicago,27
922,1,246,2,25.98,2025-06-16,New York,18
923,3,497,1,11.49,2025-02-10,Chicago,18
924,4,518,1,8.99,2025-03-13,Atlanta,37
925,2,911,3,32.97,2025-05-06,New York,22
926,2,956,2,21.98,2025-02-13,Atlanta,19
927,4,686,1,8.99,2025-01-24,Dallas,22
928,5,607,3,14.97,2025-04-22,Chicago,37
929,5,205,1,4.99,2025-05-24,Chicago,37
930,2,232,2,21.98,2025-03-20,New York,26
931,1,150,1,12.99,2025-05-09,New York,15
932,4,881,1,8.99,2025-04-27,Chicago,40
933,5,126,2,9.98,2025-06-24,Miami,22
934,1,717,2,25.98,2025-06-26,Miami,34
935,5,948,2,9.98,2025-04-16,New York,19
936,5,446,1,4.99,2025-05-30,Dallas,43
937,1,260,3,38.97,2025-05-09,Miami,21
938,4,305,1,8.99,2025-06-03,New York,22
939,4,646,1,8.99,2025-01-10,Chicago,37
940,5,606,3,14.97,2025-06-03,Dallas,19
941,2,164,1,10.99,2025-01-06,Chicago,37
942,2,168,1,10.99,2025-04-19,Atlanta,26
943,2,886,3,32.97,2025-03-11,Miami,16
944,3,196,3,34.47,2025-06-04,Miami,39
945,2,46,1,10.99,2025-04-10,New York,42
946,1,270,3,38.97,2025-03-25,Atlanta,43
947,5,189,2,9.98,2025-05-14,Atlanta,23
948,2,846,2,21.98,2025-04-08,New York,24
949,4,11,1,8.99,2025-04-15,Chicago,38
950,2,642,3,32.97,2025-05-23,New York,43
951,4,867,1,8.99,2025-01-28,Miami,20
952,4,756,3,26.97,2025-03-11,Dallas,21
953,4,510,2,17.98,2025-03-19,Chicago,17
954,5,252,3,14.97,2025-02-14,Atlanta,42
955,3,188,2,22.98,2025-06-04,Atlanta,23
956,1,733,2,25.98,2025-01-09,Atlanta,25
957,2,380,1,10.99,2025-05-31,Chicago,35
958,1,763,2,25.98,2025-02-04,Dallas,24
959,2,366,2,21.98,2025-02-02,Miami,17
960,3,383,2,22.98,2025-03-15,Miami,38
961,2,317,1,10.99,2025-02-14,New York,22
962,1,106,3,38.97,2025-05-20,Miami,28
963,2,496,2,21.98,2025-05-06,Chicago,35
964,5,520,2,9.98,2025-05-23,Dallas,31
965,2,698,1,10.99,2025-02-07,Miami,27
966,5,286,3,14.97,2025-03-08,Chicago,20
967,1,918,3,38.97,2025-04-26,New York,39
968,4,460,1,8.99,2025-06-13,Miami,27
969,5,798,1,4.99,2025-05-23,New York,43
970,5,601,2,9.98,2025-06-21,Atlanta,38
971,5,1,1,4.99,2025-03-15,New York,19
972,5,804,2,9.98,2025-05-15,New York,19
973,4,677,3,26.97,2025-04-27,Dallas,18
974,4,314,2,17.98,2025-05-04,New York,17
975,2,498,1,10.99,2025-04-05,New York,22
976,1,760,1,12.99,2025-06-23,New York,22
977,3,318,3,34.47,2025-06-28,New York,18
978,1,685,1,12.99,2025-03-28,Miami,32
979,2,947,2,21.98,2025-04-12,Miami,22
980,4,218,3,26.97,2025-03-10,Chicago,43
981,3,676,3,34.47,2025-04-11,Dallas,34
982,2,242,3,32.97,2025-06-25,New York,36
983,4,465,3,26.97,2025-06-20,New York,26
984,5,480,2,9.98,2025-04-25,Chicago,23
985,2,953,1,10.99,2025-06-29,Miami,23
986,1,43,2,25.98,2025-03-09,New York,31
987,1,821,3,38.97,2025-02-17,Chicago,16
988,2,415,2,21.98,2025-05-15,Atlanta,20
989,1,129,1,12.99,2025-01-11,Miami,21
990,3,529,1,11.49,2025-02-09,Chicago,39
991,5,825,3,14.97,2025-03-01,Miami,21
992,5,680,2,9.98,2024-12-30,Chicago,22
993,3,76,2,22.98,2025-01-23,Atlanta,30
994,5,494,1,4.99,2025-05-19,Chicago,16
995,3,355,3,34.47,2025-02-05,Dallas,34
996,3,991,3,34.47,2025-01-09,New York,36
997,1,688,1,12.99,2025-06-08,New York,43
998,2,196,1,10.99,2025-01-21,New York,16
999,4,608,3,26.97,2025-01-22,Atlanta,16
1000,5,661,1,4.99,2025-01-25,Atlanta,16
1001,4,503,2,17.98,2025-03-01,Chicago,16
1002,2,724,1,10.99,2025-05-21,Atlanta,31
1003,5,635,3,14.97,2025-05-06,Chicago,16
1004,4,1000,3,26.97,2025-06-06,Miami,39
1005,4,593,3,26.97,2025-02-26,Dallas,38
1006,3,344,3,34.47,2025-02-21,Chicago,16
1007,5,747,2,9.98,2025-03-03,Dallas,20
1008,3,573,3,34.47,2025-03-08,Dallas,32
1009,4,651,3,26.97,2025-04-28,New York,19
1010,4,490,2,17.98,2025-02-05,Atlanta,29
1011,3,254,2,22.98,2024-12-29,New York,32
1012,3,392,1,11.49,2025-03-13,New York,43
1013,3,946,3,34.47,2025-01-24,Atlanta,33
1014,5,796,3,14.97,2025-02-15,Dallas,25
1015,1,869,1,12.99,2025-01-16,Miami,29
1016,5,859,3,14.97,2025-03-16,Dallas,18
1017,3,151,3,34.47,2025-01-21,Chicago,42
1018,3,843,2,22.98,2025-06-26,Miami,30
1019,3,236,1,11.49,2025-01-06,Dallas,22
1020,1,359,3,38.97,2025-04-30,Dallas,15
1021,5,864,3,14.97,2025-02-25,New York,45
1022,3,573,3,34.47,2025-05-23,Chicago,24
1023,4,474,3,26.97,2025-06-09,Atlanta,39
1024,1,446,2,25.98,2025-02-12,Miami,37
1025,4,468,1,8.99,2025-03-29,Miami,44
1026,4,751,1,8.99,2025-06-01,Dallas,24
1027,1,328,1,12.99,2025-05-02,New York,24
1028,1,400,2,25.98,2025-01-10,Atlanta,28
1029,5,818,3,14.97,2025-06-18,Dallas,43
1030,5,137,3,14.97,2025-02-11,Miami,33
1031,1,839,1,12.99,2025-02-02,Atlanta,21
1032,5,933,3,14.97,2025-05-11,Chicago,24
1033,2,674,1,10.99,2025-04-15,New York,38
1034,5,471,2,9.98,2025-04-11,Atlanta,24
1035,1,933,3,38.97,2025-04-29,Dallas,36
1036,5,622,2,9.98,2025-03-11,Dallas,23
1037,3,273,1,11.49,2025-01-03,Miami,28
1038,1,990,2,25.98,2025-04-10,Miami,36
1039,2,55,3,32.97,2025-02-14,Dallas,23
1040,1,162,2,25.98,2025-03-11,Miami,19
1041,3,745,1,11.49,2025-01-27,Atlanta,16
1042,1,62,3,38.97,2025-04-23,Atlanta,25
1043,4,940,1,8.99,2025-04-20,Chicago,20
1044,2,868,2,21.98,2025-06-23,Miami,17
1045,3,600,1,11.49,2025-03-21,Dallas,18
1046,3,606,3,34.47,2025-04-09,Atlanta,40
1047,4,290,2,17.98,2025-06-01,Dallas,24
1048,5,526,3,14.97,2025-06-07,Chicago,24
1049,2,568,3,32.97,2025-06-04,Dallas,26
1050,4,68,2,17.98,2025-06-27,Miami,28
1051,1,518,1,12.99,2024-12-29,Atlanta,45
1052,4,848,1,8.99,2025-04-11,Chicago,29
1053,5,893,1,4.99,2025-01-18,Atlanta,30
1054,5,319,3,14.97,2025-01-23,Dallas,31
1055,5,870,1,4.99,2025-03-19,Miami,18
1056,1,800,2,25.98,2025-06-28,New York,25
1057,4,389,1,8.99,2025-01-25,Atlanta,32
1058,4,696,3,26.97,2025-02-22,Miami,30
1059,2,264,2,21.98,2025-06-21,Dallas,37
1060,5,886,3,14.97,2025-06-01,Chicago,32
1061,3,854,3,34.47,2025-01-01,Dallas,28
1062,2,168,2,21.98,2025-02-21,Miami,41
1063,1,59,3,38.97,2025-03-09,Atlanta,36
1064,4,23,1,8.99,2025-03-10,Miami,38
1065,4,540,3,26.97,2025-05-04,Miami,31
1066,3,939,2,22.98,2025-05-24,Miami,27
1067,2,310,2,21.98,2025-01-02,Dallas,29
1068,5,214,2,9.98,2025-06-10,Chicago,40
1069,3,993,3,34.47,2025-03-13,New York,24
1070,5,338,2,9.98,2025-01-24,Miami,20
1071,5,595,2,9.98,2025-01-30,Atlanta,32
1072,4,182,3,26.97,2025-01-16,Chicago,32
1073,5,794,1,4.99,2025-05-08,Dallas,41
1074,1,71,1,12.99,2025-04-15,Atlanta,39
1075,2,956,3,32.97,2025-02-11,Chicago,27
1076,4,954,1,8.99,2025-03-01,Miami,32
1077,2,988,1,10.99,2025-03-02,Chicago,15
1078,2,537,3,32.97,2025-04-15,Miami,29
1079,3,28,2,22.98,2025-02-06,Miami,20
1080,2,505,2,21.98,2025-01-03,Atlanta,22
1081,4,91,3,26.97,2025-02-15,Miami,43
1082,4,212,2,17.98,2025-01-09,Dallas,20
1083,1,427,3,38.97,2025-03-13,Dallas,24
